scenario_id,base_model,annual_return_oos,annual_volatility_oos,sharpe_oos,max_drawdown_oos,total_return_oos
28,mpt,1.1170990281906379,0.29309549315310424,2.665781760951136,-0.036529963957076306,2.7157548420538133
28,capm_mvo,0.15683153995207433,0.12438915941146626,1.0027161170487002,-0.10499457266765022,0.29039511804845053
28,risk_parity,0.1744902393205563,0.06019807586356159,2.2344478257296743,-0.02061740831355663,0.32506282780216056
28,hrp,0.05194284793461157,0.01945905844089973,1.1210121018616517,-0.003485144575930077,0.09266304280424698
29,mpt,0.32774761155443954,0.0980261369852998,2.6039143184357476,-0.015471626815542039,0.6422987997736371
29,capm_mvo,0.015112986692737307,0.11339461201423195,-0.1311400145374204,-0.14713975401927026,0.02659742787840358
29,risk_parity,0.11613210425904685,0.06921566129033313,1.1071204933812242,-0.039525485644826275,0.21199910888656204
29,hrp,0.06556098674312238,0.02547404269517105,1.097776231432454,-0.011016092761130136,0.11753734471794508
30,mpt,0.23969973281865387,0.049182835337601774,3.611742127528132,0.0,0.4564778634500668
30,capm_mvo,0.3335215376517233,0.08645854835856565,2.9427083474924465,0.0,0.6548173290261297
30,risk_parity,0.1469489787026197,0.04719593854316163,2.090306407660501,-0.013187721950694398,0.2711657220576522
30,hrp,0.06777823069566025,0.03402762355886392,0.7646308101124443,-0.018857445755187663,0.12160996532264878
31,mpt,0.3231135627966806,0.1291631002920158,2.0523178054779057,-0.044740967889988936,0.6322811383885933
31,capm_mvo,0.1593093080896597,0.13657466818373398,0.9666311181549312,-0.109279765029486,0.29523572616631166
31,risk_parity,0.16343470025207685,0.07920074274087507,1.6365897786904886,-0.052904901477739186,0.30331238539807903
31,hrp,0.06913216990212612,0.02595376536203901,1.606074167556813,-0.012348444867860242,0.12409999455445919
32,mpt,0.2951504175372377,0.14575004878444206,1.7026475618125572,-0.04864855545321911,0.5723903409143674
32,capm_mvo,0.14001451661804176,0.18457826669321223,0.679843157156635,-0.15441691805725355,0.2577466455375754
32,risk_parity,0.14791811005838107,0.09143513606840391,1.310102505417358,-0.052540004525216455,0.2730459753073511
32,hrp,0.0563739927075011,0.03376119121656402,0.9661805723405192,-0.009135959199858545,0.10073043814056448
33,mpt,1.0425489309974951,0.297188951299018,2.4939269491353313,-0.035660627304644144,2.489810308274214
33,capm_mvo,1.0468015646560236,0.29826764323519495,2.4931241882611013,-0.035822704508358894,2.502535497845976
33,risk_parity,0.15342056440485474,0.05762330197462066,1.9830387233968427,-0.020846327457400893,0.2837440918388112
33,hrp,0.04448640367575818,0.02419278795829281,0.5373956403653889,-0.008667813245889167,0.07914520242351797
34,mpt,0.14686971944104266,0.035216030063322266,3.132824187423334,-0.008395361713358751,0.2710120004597363
34,capm_mvo,0.1830631389215127,0.12404122065081268,1.197080147859341,-0.14649375470997694,0.3420350715790583
34,risk_parity,0.11108675421238967,0.0542946260925501,1.4573101113588323,-0.05845176661158913,0.20242763196080116
34,hrp,0.05060898556759885,0.018044852041471552,1.1939646701878266,-0.009567652771530044,0.09023957865475407
35,mpt,0.4331493958597772,0.07209684774927076,4.648866799831144,0.0,0.8771979170291881
35,capm_mvo,0.42509329571166377,0.07168724706015243,4.594043910904768,0.0,0.8587704931094033
35,risk_parity,0.17472535153045432,0.06682009537327141,1.9702192356835284,-0.015503273554852592,0.3255270574694127
35,hrp,0.03408756035938132,0.026431795594769318,0.050914544973894416,-0.019629194044120335,0.06041362468103362
36,mpt,0.21109297583294717,0.05081682864810774,3.282201971343199,-0.009936626079946054,0.3981719955733132
36,capm_mvo,-0.03720496744614188,0.15418268123105427,-0.34988345315711183,-0.13547865155623984,-0.06419745579727199
36,risk_parity,0.04320449205208865,0.06088645735274958,0.2734100205258124,-0.03626402704446219,0.0768284838510882
36,hrp,0.02762243557289712,0.03240358307563455,0.009290909807601723,-0.012519768714110424,0.04883883755113194
37,mpt,0.6971821901303823,0.07990301710278265,6.426534687887319,0.0,1.5236249649851032
37,capm_mvo,0.1474451874991869,0.0970434968032567,1.1598596722084926,-0.03805577814282235,0.2721282891996195
37,risk_parity,0.3100254828497997,0.06354433374356988,3.85208797569001,-0.012416673267406142,0.6041299650700278
37,hrp,0.08454987980318496,0.01588190012981307,3.2328296025431063,-0.0015544183297189207,0.15262139967446142
38,mpt,0.1137109640016094,0.033881632675241045,2.7311617961292813,-0.003490069252864436,0.20740193205348634
38,capm_mvo,0.11376800359066719,0.05342058937080495,1.748536389537833,-0.03300872598809712,0.2075101507127053
38,risk_parity,0.07480106229248529,0.027400436334449663,2.0627838312627005,-0.005190324567091231,0.13455133782555118
38,hrp,0.01638393225439172,0.01101376235202839,0.01215922211829851,-0.002458750856857539,0.02884780146363508
39,mpt,0.5331000448764134,0.2424975446639654,1.8336191845638004,-0.0992698801158961,1.1122648333479823
39,capm_mvo,0.6076044824424676,0.26846759442883666,1.8595542418673179,-0.10221084609979758,1.295163426485102
39,risk_parity,0.2092499570955686,0.14390036667540393,1.2897471449059361,-0.10401972469603182,0.3944506245379551
39,hrp,0.045525394756422255,0.029302657761774865,1.007553861741685,-0.01766064920643562,0.08102447129995771
40,mpt,0.34031677240344704,0.10004539518097463,2.795965617030246,-0.0013211719464034655,0.6696023275351604
40,capm_mvo,0.42025734860164743,0.09708497240040503,3.491614999206625,-0.013671324512935734,0.8477462469856769
40,risk_parity,-0.0025518119068349554,0.04832234972120727,-0.47102596731939156,-0.07332210998415134,-0.004461396595502154
40,hrp,-0.0003308101354333459,0.013543170837331362,-1.5920178213918088,-0.01940915647724395,-0.00057884591808266
41,mpt,0.4923740028279042,0.10857640244769273,3.532573579333436,-0.004605637971515031,1.0150504844131873
41,capm_mvo,0.05904496733418663,0.09761494892311821,0.3397792707641125,-0.05922653121715349,0.10560552757240393
41,risk_parity,0.09277134552662303,0.055987663706340514,1.1009657228475058,-0.022494447309540533,0.16795543603089547
41,hrp,0.04487428692128592,0.03165686314958243,0.491705430671604,-0.00888325024770531,0.07984661998793063
42,mpt,0.7382094979341693,0.25588518832904966,2.2302935243652104,-0.03139492475055472,1.6313505425743648
42,capm_mvo,0.029701691536044184,0.1078279440961052,0.10481449000086795,-0.05677675176760921,0.05255547786410064
42,risk_parity,0.1890982351797077,0.09897969845937944,1.5703271811069575,-0.020608528678678018,0.35403856995308436
42,hrp,0.07452677997480106,0.03312827946037099,1.4792912480506728,-0.0033051734175064684,0.1340447084580083
43,mpt,0.3906798978523902,0.21998506131640422,1.5193870773866374,-0.07764315401885569,0.7809329117390085
43,capm_mvo,0.11583489337228836,0.0859659720054604,1.0776035450923986,-0.07582818960554394,0.21143437208254157
43,risk_parity,0.12581706351981237,0.06405069511981952,1.5618664019609674,-0.03644662209339733,0.2304633906161937
43,hrp,0.050042677994131646,0.03153513175304762,0.9010927059548988,-0.0077979084850067215,0.08921136479793979
44,mpt,0.5660287805843283,0.2640522252677777,1.7282068340124763,-0.11904669080030272,1.1922977783805178
44,capm_mvo,0.1606043037840017,0.08981727389352569,1.3719100501860142,-0.09504395198317317,0.2977687409935612
44,risk_parity,0.15178962610297053,0.05788693026955065,1.9554011335352939,-0.03770502644093732,0.2805691485279991
44,hrp,0.07245626049272147,0.03237692125623973,1.238937505034844,-0.007652790981929614,0.13022336282118596
45,mpt,1.1211656740751912,0.22016147724160362,3.475157861642719,-0.036529963957076306,2.7282543510633563
45,capm_mvo,0.0687875430665239,0.06850499184799036,0.5451509917224822,-0.04898682356549433,0.12346596691932166
45,risk_parity,0.11061979643937137,0.03761012818804159,1.979337877767822,-0.015946057691114568,0.2015434163418599
45,hrp,0.030832861830782265,0.013684886215353423,-0.08118030002734691,-0.005912927676378299,0.05457979460102269
46,mpt,0.8139222542013234,0.3319089083038017,1.8653850480269807,-0.10004081396335884,1.8351932794185997
46,capm_mvo,0.07603092522952704,0.08358806033251995,0.46612427940458306,-0.08233933146448191,0.13682422106675118
46,risk_parity,0.1356207941342944,0.062051088724439284,1.4792570569935015,-0.04105599738091892,0.24927583200166104
46,hrp,0.07711621528756796,0.031595531085064056,1.1744083872943771,-0.008034375620279977,0.13883154126745256
47,mpt,0.3700645935155076,0.07856689003401619,3.8190057346738726,-0.0016078901719636107,0.7349893980394595
47,capm_mvo,0.45829743969283765,0.09326743869492152,3.91778252266208,0.0,0.9352215800874799
47,risk_parity,0.034942872992580476,0.04771354734403812,0.28658318460037246,-0.035621481553070766,0.06194900367789624
47,hrp,0.01156930635581066,0.013210764044339905,-0.7727847953242923,-0.011879089909735963,0.020334040049087232
48,mpt,0.4263028049368409,0.09842791625741136,3.3986728285660566,-0.006046420289972154,0.8615321384109256
48,capm_mvo,0.43164252037578676,0.10875673519046974,3.119907728681688,-0.01416389773218818,0.8737451861625765
48,risk_parity,0.13537035243940077,0.04557322904017536,2.1575918105786545,-0.013193564062333518,0.24879373573660768
48,hrp,0.061265870264630706,0.0308737810695406,0.9645948985285739,-0.00663855470100283,0.1096661701499948
49,mpt,0.2897239697082612,0.145998569108163,1.6910277681888624,-0.055946033763730196,0.5608794031314228
49,capm_mvo,0.49212948516555843,0.27045269929454846,1.5454194509434453,-0.10221084609979758,1.0144727478479796
49,risk_parity,0.13755614238188518,0.07536589664235342,1.4927915201513522,-0.05354699405512153,0.25300403538701577
49,hrp,0.05283614809666948,0.03152442584220116,1.025342107660805,-0.006871419419012148,0.09428734876542899
50,mpt,0.351423479635359,0.1168496837451869,2.467731813722495,-0.02337096739188238,0.6938894189118359
50,capm_mvo,0.28085311474945884,0.0798545695247655,2.884249459376646,-0.02157820465772564,0.5421400824805562
50,risk_parity,0.2259445486103855,0.07001746724469,2.6418323031294286,-0.012148179458165043,0.42831483485183797
50,hrp,0.04828155681800683,0.02641233532937544,0.9405835068302856,-0.01651827927225835,0.08601645038172356
51,mpt,0.203112723617354,0.03429473917793749,4.367922868088674,-0.0026730547768749613,0.3820891562089448
51,capm_mvo,0.3969007892008094,0.07586510021039368,4.013010229692228,0.0,0.7948978392520578
51,risk_parity,0.13787959878447187,0.052413046649036066,1.7948184501453626,-0.03595598868853178,0.25362759752201813
51,hrp,0.05804298670523944,0.02493041639045923,0.7922214815163802,-0.010337059711848173,0.10377562043865463
52,mpt,0.5346927440072307,0.22579432030946242,1.9396778901951377,-0.039895030311129065,1.1161064923072526
52,capm_mvo,0.6254544185701119,0.2554239327474063,1.9705035803044442,-0.03887485159461146,1.339946306229737
52,risk_parity,0.12831292815462247,0.06122751878781968,1.6842221312278145,-0.030888820632766656,0.23524111156819916
52,hrp,0.029625330185696797,0.01797907545450218,0.5232461163174181,-0.01628087987025484,0.05241888338690348
53,mpt,0.561935870626916,0.10096967948471355,4.1434359823151246,-0.005631531639302967,1.1822806302392626
53,capm_mvo,0.21452867788749264,0.10845523258809564,1.4832843341692687,-0.04451476727259385,0.4051206116215149
53,risk_parity,0.1592736355758937,0.04639555640252375,2.3517971365215056,-0.012459669217783409,0.29516598065801714
53,hrp,0.06634747670334185,0.0301573071499891,0.8034847950621717,-0.020180498856392948,0.11898123817515227
54,mpt,0.45422426803342186,0.2356258454571755,1.649807418757824,-0.09692272853491346,0.9257722696525932
54,capm_mvo,0.47469888783114134,0.26268691622341467,1.5551579274362244,-0.10221084609979747,0.9734715380305603
54,risk_parity,0.0942014864612366,0.06556340174125821,1.1772151814651903,-0.04981181611305341,0.1706316875367042
54,hrp,0.019500207437573858,0.01830510483518746,0.23382806085137556,-0.0121510341722878,0.03437450432313893
55,mpt,0.3733161148030124,0.0782094030386877,3.7689511469707666,-0.02172757608194531,0.7422015803237212
55,capm_mvo,0.14886491745424113,0.12807515331587568,0.9209999975890747,-0.09577039117482433,0.27488406698624157
55,risk_parity,0.10064823458058636,0.04915478610229965,1.3814415246901413,-0.026730277007325998,0.1827281875301252
55,hrp,0.031933960745189616,0.016932878978738415,0.12299478036921174,-0.009032776864970393,0.05655189711058739
56,mpt,0.45727767209298675,0.20212163035907768,1.8545945112067885,-0.06664262590571568,0.932853971342473
56,capm_mvo,0.18329693608845066,0.11981015419539864,1.258896171495031,-0.12389557101677207,0.3424992291279543
56,risk_parity,0.2186564133634865,0.08450765216674726,2.0964478803980997,-0.05816596576551791,0.4134883622849981
56,hrp,0.08138161809140732,0.03065161494724356,1.7414730571976798,-0.00651642060802704,0.14673540168209898
57,mpt,0.35878830026648134,0.2440448491272055,1.3248697678757149,-0.11283606776631627,0.7100769288224051
57,capm_mvo,0.23039941327817126,0.2346426122021557,0.9409528676789153,-0.13409904581924204,0.4374101323377686
57,risk_parity,0.15936178530931366,0.08628401135259105,1.5895056352375194,-0.03682556925690783,0.2953383305060331
57,hrp,0.04534330226806582,0.02890212706419851,1.0264602607210993,-0.008086981105153601,0.08069501133104628
58,mpt,0.2517641679451226,0.08840303931577023,2.199004585773962,-0.02689605870405598,0.4813729233405142
58,capm_mvo,0.8362522564507486,0.32375257336082,1.9500025501243585,-0.10221084609979758,1.896553799491525
58,risk_parity,0.11741886406381585,0.07241146633834093,1.0796127335463923,-0.05750224979979346,0.21444541011852936
58,hrp,0.06069790387246021,0.028679431007532948,0.8231506364618337,-0.0083791220745556,0.10862710766910388
59,mpt,0.3903070328861258,0.07828539399575897,3.9046179638257614,-0.00421861685534064,0.7800973734771646
59,capm_mvo,0.5105739360987749,0.11784452529269411,3.3501433424753317,-0.035822704508359116,1.058251673569941
59,risk_parity,0.1292476415814785,0.05925017923805689,1.5624425898411078,-0.013598424003109844,0.2370324332774596
59,hrp,0.02556933805055439,0.024567118810346213,-0.23136524191836091,-0.025295900333747623,0.04517448497479526
60,mpt,0.8112794166319699,0.21788756833976936,2.704990333427614,-0.01405091846571449,1.8279683244389595
60,capm_mvo,0.143998724115876,0.09154374163484817,1.092425899493052,-0.06211505110330218,0.26544914048320845
60,risk_parity,0.11912235807982885,0.042719878358328495,1.7467811301965033,-0.012295331662075526,0.21768722966693432
60,hrp,0.03701028859323241,0.029742075031243147,-0.0840027250024269,-0.014408058276322633,0.06566417014122172
61,mpt,0.16717256992063434,0.05190744270384527,2.4259185566364323,-0.02053918206279537,0.3106489288502048
61,capm_mvo,0.15257371199480207,0.12672570880454925,0.9441275375515162,-0.08959831443273625,0.2820951059215002
61,risk_parity,0.15316756996353376,0.06787081427048348,1.6888565574925456,-0.040073737958115974,0.2832513674367698
61,hrp,0.03952328054408771,0.02008316514473292,0.4025236039745459,-0.008259624020107048,0.07018752694958752
62,mpt,0.36006352758693394,0.13706509595152425,2.0685322323143827,-0.001773178827899513,0.7128865147077379
62,capm_mvo,0.06176845860227975,0.13537243215168376,0.24225760788907535,-0.11280650442485407,0.11058597505335599
62,risk_parity,0.09696888299507123,0.04631244642529334,1.2491025756565934,-0.0233819761734525,0.1758178251053335
62,hrp,0.042311350360484834,0.028383605498215128,0.20506707998275545,-0.019529469907332286,0.0752156262251682
63,mpt,0.07215118313915614,0.05866734350778817,0.6676108659458116,-0.05188613467684322,0.1296607801136811
63,capm_mvo,0.03817892819644131,0.13146424640633805,0.10253927287580893,-0.1878354761068184,0.06776668669533459
63,risk_parity,0.04198405662140181,0.056428656490770834,0.18389813428730703,-0.07318736549777372,0.07462485041716227
63,hrp,0.025265919489733557,0.02987047344893409,-0.23217636401682518,-0.039748612142684214,0.04463341208162852
64,mpt,0.34602264650628634,0.12022801543418746,2.337157641985206,-0.007078178884712516,0.6820606147613015
64,capm_mvo,0.16329799334221962,0.09454314817205726,1.376943054384573,-0.0736462711530016,0.303044397064808
64,risk_parity,0.11873889919106473,0.04125932757636361,2.1161310405879354,-0.012018426727300469,0.2169571685320968
64,hrp,0.04097369377735394,0.02275752902876528,0.6260565832828887,-0.008952548456504728,0.07280199064312542
65,mpt,0.36280536122812346,0.11243126328997737,2.6346620489386496,-0.008703315110979437,0.7189340259758419
65,capm_mvo,0.013174603090212011,0.09106981799680945,-0.06541783989785828,-0.10596428465307295,0.023169336286626763
65,risk_parity,0.12502242543581188,0.10457008126802506,0.960965952112579,-0.05959741808312813,0.22894391645258305
65,hrp,0.08734865066617603,0.04199932282452419,1.4730889860641414,-0.01096978134905957,0.15783169717953305
66,mpt,0.45368690590144656,0.11062976293112789,3.1087273360154946,-0.007227321451328539,0.9245271288583616
66,capm_mvo,0.47227533002988586,0.1302364809948498,2.757189622734775,-0.01416389773218829,0.9677993427128664
66,risk_parity,0.185568415900353,0.049993905821375015,2.6199835628819503,-0.024490717273145335,0.3470123784480259
66,hrp,0.11204075963001148,0.03841049117452741,1.7115027506229201,-0.008847867195865833,0.20423497117072187
67,mpt,1.7071513152889888,0.3740920319640635,2.8341253355679004,-0.08308732405948815,4.7134302464858
67,capm_mvo,1.742721522217503,0.3932469883845883,2.7467793618713916,-0.07417101886589561,4.845450676257318
67,risk_parity,0.2787010741484641,0.09418494469489752,2.290997098559106,-0.041794554376153426,0.5376086110178604
67,hrp,0.0467451744150893,0.01883870889825327,0.48859849603679856,-0.011160872958488888,0.08323252849456364
68,mpt,0.5246069289234696,0.13959697501444085,2.9243503078444646,-0.035822704508359005,1.09182960954386
68,capm_mvo,0.5246069289234698,0.139596975014441,2.924350307844465,-0.035822704508359116,1.0918296095438604
68,risk_parity,0.10215304071477616,0.025699191284911656,2.6505754940733115,-0.008870033895167273,0.18555943341379133
68,hrp,0.04797497356385105,0.019287502011019267,0.8954585105034724,-0.004733037538774965,0.08546067756320164
69,mpt,0.448432494483775,0.08155464640503599,4.256268052653919,0.0,0.9123701394148953
69,capm_mvo,0.08137300322325114,0.16247267640296556,0.36320819428624,-0.14072799296265948,0.14671941458459337
69,risk_parity,0.09516820596438347,0.05608245545695285,1.0799162077172446,-0.03215286609824419,0.17244221599708487
69,hrp,0.043316019533427896,0.02527689174571144,0.4194615616238677,-0.013020885780665736,0.07702995573164917
70,mpt,0.9064783757331096,0.25931152411222935,2.552432620778844,-0.038646095973228656,2.0931842943291015
70,capm_mvo,1.055608223453668,0.30501134141168007,2.4648232485655535,-0.03887485159461157,2.528950821708287
70,risk_parity,0.14130846343069825,0.050555262893924466,2.0601862239574675,-0.015566524792087533,0.2602459666287573
70,hrp,0.03493397910760998,0.012452794796170305,0.3616911795850352,-0.003158961292914597,0.061933033290870965
71,mpt,0.23925646719820737,0.059516468519855,3.147900795828091,-0.0075844384221485095,0.45556662667074366
71,capm_mvo,0.1632360525143881,0.056915418117017745,2.1604482934202744,-0.022065288299558228,0.30292298142954777
71,risk_parity,0.17871715146184353,0.050786726127845835,2.6785626291611004,-0.01512645752867059,0.3334195099118602
71,hrp,0.04947209340093561,0.027612181678504096,0.6522652950535723,-0.01966583513416742,0.08817580592879493
72,mpt,0.18013426076715255,0.08433692704860371,1.871220894323526,-0.03810168664393254,0.3362261991892559
72,capm_mvo,0.17463167957309822,0.19040064969483828,0.8780190446598678,-0.1768383138190972,0.32534209359529576
72,risk_parity,0.13577002156920726,0.08361587232131418,1.4235411907112359,-0.06187651548172113,0.24956313034707245
72,hrp,0.03383982229513416,0.020185660009181892,1.053352467377352,-0.013105780747409757,0.05996908579735938
73,mpt,0.41481316924545997,0.2085405490255791,1.6399855139781845,-0.08602919089688688,0.8353690921014201
73,capm_mvo,0.09190364307276377,0.11117354867300368,0.5848736090722146,-0.08128728888071857,0.16633296667485675
73,risk_parity,0.10757870317942642,0.05818471980750745,1.2892745391197875,-0.02690285655860658,0.19579172502066822
73,hrp,0.053681723791800584,0.03089990590352102,0.7656754102637409,-0.009027449184595193,0.095825828932806
74,mpt,0.27451712859620603,0.1534685474091679,1.5269128373890706,-0.04789035042272527,0.5288149951840211
74,capm_mvo,0.13200906209707486,0.15948615890696166,0.7262945311373344,-0.17152365755184207,0.2423310252756099
74,risk_parity,0.14196138938812064,0.07853706230236605,1.4675412954041178,-0.06256175320945068,0.26150793194004707
74,hrp,0.05301273016873398,0.024978407095606083,1.239029352805487,-0.01291689054861711,0.09460855396124157
75,mpt,0.30407522295484934,0.0809328907779185,3.0022736622956865,-0.023631409986168528,0.5914009983034278
75,capm_mvo,0.15938904884652794,0.07742782832094677,1.5905329278200346,-0.041060032689590686,0.2953916380060275
75,risk_parity,0.28292117927691773,0.09451586794261838,2.40616064657824,-0.042062515430756675,0.5465001124057929
75,hrp,0.06737146073812861,0.024091658520894038,1.541964828807668,-0.008823071297808238,0.12086233713421923
76,mpt,0.3389044017255649,0.11880551902483992,2.2817630591279725,-0.043592148020559884,0.66652466735224
76,capm_mvo,0.7138517568811484,0.27006011472609015,2.0413254601761404,-0.10221084609979758,1.5671615210531273
76,risk_parity,0.2102349108831012,0.08980487684165035,1.8418013051153719,-0.06278338778105197,0.39643888642203673
76,hrp,0.09809985422212142,0.038764466660686434,1.6496012857970628,-0.018426072740213018,0.17794010762942158
77,mpt,0.14387570345300293,0.04767169538564332,2.404466754199914,-0.00918842477472559,0.26521100848690726
77,capm_mvo,0.16549574711517367,0.07303720372928646,1.8485641586224666,-0.025282912239128597,0.3073555441783513
