FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
2021-06-04,422.6,55.99,155.98,177.16,37056.79,1061.58,247.0563717
2021-06-07,422.19,55.71,155.31,177.87,34457.74,1061.56,246.0480421
2021-06-08,422.28,55.44,155.02,177.32,33629.96,1061.64,246.961526
2021-06-09,421.65,55.28,154.54,176.98,36408.39,1061.31,247.8787042
2021-06-10,423.61,55.48,154.97,177.74,36494.56,1061.85,248.801476
2021-06-11,424.31,55.29,155.26,175.74,37152.15,1061.48,250.7579277
2021-06-14,425.26,55.44,155.01,174.71,39831.58,1061.28,251.2318179
2021-06-15,424.48,55.06,154.82,174.05,39948.77,1061.42,250.0135508
2021-06-16,422.11,54.31,153.49,171.11,38532.5,1061.66,247.4638734
2021-06-17,421.97,54.61,152.98,165.85,37747.52,1061.71,246.6397402
2021-06-18,414.92,54.23,150.44,164.93,35517.31,1060.93,246.987954
2021-06-21,420.86,54.46,152.26,166.95,32582.59,1060.93,246.987954
2021-06-22,423.11,54.21,152.8,166.25,32903.52,1061.5,245.9200421
2021-06-23,422.6,54.54,152.08,166.14,33059.18,1060.9,245.6769321
2021-06-24,425.1,55.04,153.06,166.04,34859.9,1060.87,245.0300847
2021-06-25,426.61,55.5,154.3,166.59,32215.31,1061.19,242.4210475
2021-06-28,427.47,55.55,154.23,166.58,34677.77,1061.72,243.716888
2021-06-29,427.7,55.51,154.41,164.83,36168.2,1060.92,243.1586612
2021-06-30,428.06,55.15,154.79,165.63,34585.0,1060.6,242.6301723
2021-07-01,430.43,54.84,155.65,166.2,33422.0,1060.79,240.5371423
2021-07-02,433.72,54.78,156.72,167.29,33142.64,1060.85,239.1911199
2021-07-06,432.93,53.82,156.04,168.12,33957.11,1060.97,238.5762772
2021-07-07,434.46,53.76,157.21,168.76,34544.86,1060.31,238.7830279
2021-07-08,430.92,52.64,155.83,168.65,32815.73,1061.69,241.4551471
2021-07-09,435.52,53.55,157.52,169.21,33522.57,1061.69,241.4551471
2021-07-12,437.08,53.6,157.89,169.0,32849.59,1061.35,243.2033612
2021-07-13,435.59,53.65,157.41,169.22,32508.34,1061.63,244.4160019
2021-07-14,436.24,53.88,157.74,171.04,32813.83,1061.93,244.6727147
2021-07-15,434.75,54.01,157.87,171.07,31758.37,1062.11,243.5865575
2021-07-16,431.34,53.59,157.28,169.41,31842.51,1061.91,245.2741086
2021-07-19,424.97,52.69,155.03,169.61,30776.39,1062.26,244.3011564
2021-07-20,431.06,52.86,157.0,169.39,29865.53,1061.73,243.2120849
2021-07-21,434.55,53.2,158.05,168.76,31818.67,1061.98,243.1727294
2021-07-22,435.46,53.3,157.94,169.09,32247.75,1062.37,243.2162058
2021-07-23,439.94,52.51,159.41,168.56,32500.7,1062.05,243.7843961
2021-07-26,441.02,51.51,159.37,168.16,37751.68,1062.49,241.7429057
2021-07-27,439.01,50.47,159.22,168.44,38044.5,1062.17,242.0302792
2021-07-28,438.83,51.84,158.56,169.29,39985.95,1062.57,243.9709668
2021-07-29,440.65,52.1,159.74,171.17,39722.08,1062.76,243.2594052
2021-07-30,438.51,51.6,159.72,169.82,40689.27,1062.2,243.2543583
2021-08-02,437.59,51.97,159.28,169.61,38856.63,1062.2,242.7150468
2021-08-03,441.15,52.19,160.55,169.49,38072.95,1062.65,242.7055396
2021-08-04,438.98,52.46,159.48,169.53,39754.38,1062.79,243.4605161
2021-08-05,441.76,52.38,160.14,168.86,40899.36,1063.02,242.7888986
2021-08-06,442.49,51.94,160.6,164.64,42719.51,1063.35,243.1172557
2021-08-09,442.13,52.11,160.19,161.72,45464.51,1063.76,243.6782759
2021-08-10,442.68,52.18,160.8,161.77,45642.9,1063.98,245.1352722
2021-08-11,443.78,52.32,161.66,164.0,46345.49,1064.46,242.9851377
2021-08-12,445.11,51.86,161.66,164.04,44480.11,1064.5,244.8360248
2021-08-13,445.92,51.73,162.12,166.39,47609.88,1064.48,244.2841219
2021-08-16,446.97,51.26,163.16,167.22,46078.11,1064.48,244.2841219
2021-08-17,444.04,50.32,162.21,166.97,44992.1,1064.72,244.3328967
2021-08-18,439.18,50.4,160.46,167.1,44546.67,1064.72,242.3522111
2021-08-19,439.86,49.54,160.94,166.61,46587.99,1064.98,240.2615946
2021-08-20,443.36,49.5,162.05,166.7,48668.03,1064.71,240.7151675
2021-08-23,447.26,50.25,162.35,168.73,49515.08,1064.89,245.2889176
2021-08-24,447.97,51.39,162.02,168.65,48345.65,1064.79,245.9419821
2021-08-25,448.91,51.45,162.26,167.48,48712.63,1064.95,244.774083
2021-08-26,446.26,50.96,161.47,167.67,47036.43,1065.06,243.6312202
2021-08-27,450.25,51.59,162.36,170.19,48921.81,1065.41,243.7118419
2021-08-30,452.23,51.7,162.67,169.35,48648.9,1065.5,245.7635943
2021-08-31,451.56,52.41,162.39,169.69,47008.53,1065.45,244.2697987
2021-09-01,451.8,53.08,162.47,169.7,48272.51,1065.42,243.7274535
2021-09-02,453.19,52.84,163.09,169.25,49562.1,1065.98,243.3785471
2021-09-03,453.08,53.12,162.87,171.06,50152.52,1066.05,243.1897309
2021-09-07,451.46,53.43,161.21,167.71,46819.01,1065.84,243.3405478
2021-09-08,450.91,52.65,161.65,167.29,46060.72,1065.9,241.9060987
2021-09-09,448.98,52.55,160.87,168.03,46256.1,1066.11,240.7164865
2021-09-10,445.44,52.49,160.18,167.18,45077.81,1065.93,237.2978168
2021-09-13,446.58,52.63,160.43,167.74,45187.52,1066.88,245.1396351
2021-09-14,444.17,52.19,159.14,168.82,46828.18,1066.88,244.4282036
2021-09-15,447.88,52.18,160.18,167.83,47941.58,1066.68,244.6831572
2021-09-16,447.17,51.59,159.8,164.03,47149.38,1067.22,244.3941427
2021-09-17,441.4,51.37,158.41,163.77,46990.35,1067.2,242.8574857
2021-09-20,434.04,49.99,155.61,164.94,43537.86,1066.95,241.3065798
2021-09-21,433.63,50.36,155.42,166.04,40926.74,1067.09,240.0305248
2021-09-22,437.86,50.99,156.48,165.42,43451.15,1067.21,239.4637506
2021-09-23,443.18,51.39,158.06,163.51,44710.2,1066.98,237.159193
2021-09-24,443.91,50.78,158.26,163.3,42981.54,1067.23,237.5305136
2021-09-27,442.64,51.11,157.92,163.64,42706.99,1067.11,238.1628487
2021-09-28,433.72,50.45,155.39,162.05,41785.9,1066.36,238.8707137
2021-09-29,434.45,49.98,155.9,161.32,41125.06,1066.23,239.5679521
2021-09-30,429.14,50.38,153.6,164.22,43436.35,1066.33,244.244296
2021-10-01,434.24,50.33,155.12,164.59,48132.9,1066.17,243.0758831
2021-10-04,428.64,49.59,153.74,165.36,49006.15,1067.07,244.2543484
2021-10-05,433.1,49.94,155.27,164.59,51474.19,1066.26,244.858021
2021-10-06,434.9,49.66,156.1,165.03,54936.9,1065.24,239.5695168
2021-10-07,438.66,50.63,157.54,164.16,54184.24,1066.72,238.4421493
2021-10-08,437.86,50.82,157.25,164.23,53993.31,1066.72,238.4421493
2021-10-11,434.69,50.72,156.21,163.92,57341.5,1066.72,238.4421493
2021-10-12,433.62,50.46,155.88,164.66,55362.51,1066.55,240.2451988
2021-10-13,435.18,51.16,156.33,167.59,56982.87,1066.39,236.7935368
2021-10-14,442.5,51.32,159.12,168.0,57443.04,1066.11,235.6670132
2021-10-15,445.87,51.94,160.33,165.33,62526.67,1065.92,233.9526805
2021-10-18,447.19,51.81,160.2,164.92,61367.44,1066.04,233.3314976
2021-10-19,450.64,52.5,161.58,165.45,64121.31,1066.04,230.6770847
2021-10-20,452.41,52.49,162.49,166.9,65996.35,1065.57,233.3690219
2021-10-21,453.59,52.15,163.04,166.75,62680.43,1065.7,233.1414254
2021-10-22,453.12,52.04,163.97,167.77,60726.01,1064.62,233.7477338
2021-10-25,455.55,52.31,164.43,168.93,62544.64,1064.05,231.8544871
2021-10-26,455.96,52.04,164.49,167.68,62096.9,1063.64,229.8657952
2021-10-27,453.94,51.62,162.92,168.12,58924.76,1064.03,227.7904713
2021-10-28,458.32,51.67,163.98,168.08,61395.58,1060.68,229.0977904
2021-10-29,459.25,50.92,164.25,166.65,62395.66,1064.16,224.5108833
2021-11-01,460.04,51.32,164.25,167.52,60727.52,1063.44,218.5687424
2021-11-02,461.9,50.86,165.21,167.16,63141.03,1063.84,217.8920943
2021-11-03,464.72,51.1,165.8,165.77,62776.06,1063.08,218.7192558
2021-11-04,466.91,50.98,166.34,167.65,61365.05,1063.2,222.5367487
2021-11-05,468.53,50.92,167.19,169.84,60976.2,1063.6,219.0717683
2021-11-08,468.93,51.39,167.26,170.45,66138.54,1063.38,222.3185192
2021-11-09,467.38,51.19,167.25,171.29,67734.04,1064.41,224.5788535
2021-11-10,463.62,50.98,166.66,173.15,64293.61,1060.68,225.0649691
2021-11-11,463.77,51.86,166.49,174.12,65069.89,1060.38,225.9735686
2021-11-12,467.27,52.0,167.53,174.45,64100.68,1060.91,227.2028161
2021-11-15,467.43,51.83,167.49,174.18,63899.88,1060.91,225.957667
2021-11-16,469.28,51.9,168.35,172.92,60488.5,1061.32,222.7629353
2021-11-17,468.14,51.63,167.64,174.5,60117.19,1064.87,221.5067418
2021-11-18,469.73,51.0,167.55,173.94,57595.39,1064.49,219.9043525
2021-11-19,468.89,50.92,167.06,172.61,57869.63,1064.8,218.5198122
2021-11-22,467.57,50.51,167.08,168.74,56278.01,1064.8,218.5198122
2021-11-23,468.19,50.46,167.66,167.28,57709.14,1064.8,217.7543992
2021-11-24,469.44,50.39,167.61,167.12,57331.67,1064.63,218.7115492
2021-11-26,458.97,48.7,164.21,166.85,54019.74,1063.81,222.9133668
2021-11-29,464.6,48.89,165.72,166.62,58316.89,1063.77,222.9133668
2021-11-30,455.56,48.84,161.99,165.5,57138.67,1063.61,221.8601624
2021-12-01,450.5,49.02,161.11,166.16,57029.49,1063.64,221.5569049
2021-12-02,457.4,49.62,163.86,165.24,56903.45,1063.75,221.5569049
2021-12-03,453.42,48.92,163.79,166.63,53655.27,1064.07,221.2654217
2021-12-06,458.79,49.3,166.0,166.22,50120.56,1064.14,222.6234985
2021-12-07,468.28,50.08,168.03,166.81,50527.72,1064.24,225.3882552
2021-12-08,469.52,50.28,167.83,166.9,50635.11,1064.24,225.3882552
2021-12-09,466.35,50.04,167.46,165.88,47997.76,1064.88,225.3882552
2021-12-10,470.74,50.08,169.63,166.58,47952.18,1065.02,228.3517133
2021-12-13,466.57,48.59,169.17,167.0,46828.95,1064.68,229.7958702
2021-12-14,463.36,48.48,168.22,165.44,48310.62,1064.84,231.8938867
2021-12-15,470.6,48.34,170.13,166.15,49192.58,1063.82,232.1273192
2021-12-16,466.45,48.4,169.86,168.16,48111.68,1064.72,227.9436951
2021-12-17,459.87,48.16,167.26,167.8,46873.03,1064.6,224.7454118
2021-12-20,454.98,47.44,164.72,167.09,46987.56,1064.58,223.5123337
2021-12-21,463.06,48.24,166.66,167.02,49106.42,1064.34,222.9989205
2021-12-22,467.69,48.47,167.91,168.59,49073.95,1064.94,222.9989205
2021-12-23,470.6,48.72,168.83,168.97,50849.2,1064.78,222.9989205
2021-12-27,477.26,48.94,171.03,169.37,50989.1,1064.81,232.4869255
2021-12-28,476.87,48.78,171.45,168.64,47561.31,1065.08,232.6779572
2021-12-29,477.48,48.56,172.09,168.59,47232.15,1065.15,232.157572
2021-12-30,476.16,49.09,171.55,169.8,47298.35,1065.43,229.6935494
2021-12-31,474.96,48.85,171.75,170.96,46333.65,1065.43,229.6935494
2022-01-03,477.71,49.2,171.19,168.33,45997.26,1065.29,229.8020504
2022-01-04,477.55,49.03,172.21,169.57,46220.42,1065.31,231.5110342
2022-01-05,468.38,48.23,170.43,169.06,43603.88,1064.52,228.8005423
2022-01-06,467.94,48.45,169.89,166.99,43120.88,1064.48,225.0743314
2022-01-07,466.09,48.89,169.04,167.75,41881.75,1064.28,225.3216498
2022-01-10,465.51,48.89,168.02,168.26,41729.31,1064.58,222.6939268
2022-01-11,469.75,50.02,168.71,170.29,42687.27,1064.25,226.2080121
2022-01-12,471.02,50.85,169.03,170.74,43793.81,1064.18,225.7692513
2022-01-13,464.53,50.13,167.82,170.16,42828.59,1063.76,226.5383083
2022-01-14,464.72,50.11,166.78,169.67,43321.7,1063.51,226.6079103
2022-01-18,456.49,49.22,164.24,169.39,42395.22,1062.23,225.251999
2022-01-19,451.75,49.43,163.22,172.08,41724.22,1062.22,222.5380613
2022-01-20,446.75,49.72,161.44,171.65,41326.77,1060.69,217.9677495
2022-01-21,437.98,49.0,159.79,171.09,36692.38,1061.13,216.3425811
2022-01-24,439.84,48.31,160.74,172.03,36828.36,1063.24,213.9857347
2022-01-25,434.47,48.22,158.93,172.58,36579.75,1063.28,213.0452549
2022-01-26,433.38,47.61,158.39,169.79,36356.7,1063.5,212.526663
2022-01-27,431.24,47.06,157.84,167.6,36198.95,1063.39,210.3111236
2022-01-28,441.95,47.29,160.79,167.1,37807.95,1063.22,213.817705
2022-01-31,449.91,48.84,162.64,168.09,38437.84,1062.92,217.2200721
2022-02-01,452.95,49.14,163.51,168.23,38813.82,1062.95,216.042119
2022-02-02,457.35,49.06,165.26,168.84,36936.93,1062.79,219.6721975
2022-02-03,446.6,48.54,163.07,168.6,36964.58,1062.96,219.4583629
2022-02-04,448.7,48.66,162.35,168.86,40647.25,1062.73,218.6727371
2022-02-07,447.26,48.56,161.73,170.11,44102.99,1062.69,221.0332176
2022-02-08,450.94,49.03,163.1,170.63,44230.11,1062.74,223.5040308
2022-02-09,457.54,49.8,165.05,171.21,44497.51,1062.71,226.3026443
2022-02-10,449.32,49.47,162.08,170.56,43776.42,1062.24,224.3762298
2022-02-11,440.46,48.72,159.5,173.81,42563.24,1062.23,224.219895
2022-02-14,439.02,48.38,158.8,174.74,42249.01,1061.85,224.4319319
2022-02-15,446.1,49.43,160.89,173.08,43999.15,1061.33,226.6049978
2022-02-16,446.6,49.79,161.21,174.86,44092.86,1060.94,228.4378512
2022-02-17,437.06,49.21,158.73,177.25,40699.63,1061.53,229.5338127
2022-02-18,434.23,48.72,158.27,177.12,39991.9,1061.47,233.022161
2022-02-22,429.57,48.03,156.66,177.49,37893.47,1061.19,236.9912777
2022-02-23,421.95,47.47,154.36,178.29,37543.5,1061.08,236.1788984
2022-02-24,428.3,46.49,155.07,177.14,38414.95,1060.58,236.1440996
2022-02-25,437.75,47.35,159.07,176.55,38994.5,1060.18,236.1440996
2022-02-28,436.63,46.73,158.08,178.38,41654.97,1060.18,236.1440996
2022-03-01,429.98,46.11,155.78,181.62,43900.24,1060.18,236.1440996
2022-03-02,437.89,46.19,158.62,179.73,44090.72,1060.54,237.4515444
2022-03-03,435.71,45.54,158.91,180.8,42096.97,1060.64,238.2060461
2022-03-04,432.17,44.62,158.56,183.68,39393.7,1060.61,237.9272217
2022-03-07,419.43,42.95,154.76,186.41,37839.36,1060.35,237.8580292
2022-03-08,416.25,43.09,152.59,191.51,38506.43,1059.45,237.8580292
2022-03-09,427.41,44.31,155.68,185.82,41893.74,1058.42,237.8580292
2022-03-10,425.48,43.48,154.88,186.4,39329.95,1058.98,237.8580292
2022-03-11,420.07,42.57,153.44,185.09,38860.7,1059.02,250.6422763
2022-03-14,417.0,41.54,153.7,182.3,38725.24,1058.84,252.2722629
2022-03-15,426.17,41.6,157.09,178.89,39441.9,1058.94,249.078911
2022-03-16,435.62,44.95,159.24,180.01,41258.79,1059.39,243.3642448
2022-03-17,441.07,44.72,160.67,180.89,40724.56,1059.89,242.8640915
2022-03-18,444.52,45.36,161.73,179.3,41755.9,1059.95,243.6902649
2022-03-21,444.39,44.66,160.64,180.67,41136.88,1059.4,241.4749166
2022-03-22,449.59,45.47,161.74,179.36,42606.24,1059.14,240.3513062
2022-03-23,443.8,45.17,159.37,181.81,42368.58,1059.59,239.8598994
2022-03-24,450.49,45.41,161.18,183.13,43895.65,1059.59,239.8598994
2022-03-25,452.69,45.05,162.11,182.38,44577.76,1059.56,240.4990365
2022-03-28,455.91,45.2,162.99,179.06,47967.56,1059.12,244.4841647
2022-03-29,461.55,45.97,164.94,179.14,47486.26,1059.15,249.5478202
2022-03-30,458.7,45.84,164.26,180.58,47277.24,1059.55,249.2175566
2022-03-31,451.64,45.15,162.16,180.65,45767.58,1059.99,252.0874055
2022-04-01,452.92,45.9,162.7,179.5,46168.58,1059.72,253.4961634
2022-04-04,456.8,46.71,162.95,180.37,46311.76,1059.47,252.5781119
2022-04-05,451.03,45.85,161.93,179.24,45868.99,1059.39,254.5771468
2022-04-06,446.52,45.25,161.51,179.66,43885.38,1059.04,255.2611626
2022-04-07,448.77,44.89,162.46,180.34,43577.22,1059.13,252.9355501
2022-04-08,447.57,44.93,162.51,181.47,42815.77,1058.28,254.6105048
2022-04-11,439.92,44.37,160.56,182.37,39846.47,1057.7,255.9599185
2022-04-12,438.29,44.23,159.83,183.77,39534.08,1057.96,257.2344498
2022-04-13,443.31,44.81,161.01,184.65,41254.52,1058.45,259.321314
2022-04-14,437.79,44.23,159.83,184.04,39915.93,1058.45,259.321314
2022-04-18,437.97,44.08,159.32,184.61,40673.67,1058.2,263.4251294
2022-04-19,445.04,43.86,161.96,181.82,41297.9,1058.11,260.5655068
2022-04-20,444.71,43.6,163.5,182.71,41430.79,1057.67,257.19622
2022-04-21,438.06,42.76,161.87,182.06,40615.45,1056.81,248.1834927
2022-04-22,426.04,42.38,157.48,180.29,39621.31,1057.13,244.2140203
2022-04-25,428.51,42.07,158.53,177.05,40186.18,1056.76,245.3007453
2022-04-26,416.1,41.15,155.05,177.32,38123.52,1055.9,244.0486679
2022-04-27,417.27,41.63,156.05,175.98,39106.93,1056.17,248.6634186
2022-04-28,427.81,42.23,158.97,176.93,39889.27,1056.29,254.069572
2022-04-29,412.0,42.38,153.86,176.91,38560.04,1055.17,252.8527453
2022-05-02,414.48,42.32,154.05,173.63,38312.41,1055.27,250.4324673
2022-05-03,416.38,42.63,154.26,174.09,37784.82,1055.38,252.7383103
2022-05-04,429.06,43.09,158.54,175.8,39800.33,1055.02,256.8456108
2022-05-05,413.81,41.5,153.85,175.13,36456.02,1055.34,253.5917474
2022-05-06,411.34,40.93,152.98,175.42,36077.29,1054.95,250.0560554
2022-05-09,398.17,39.75,150.19,172.88,30959.3,1054.65,250.6385193
2022-05-10,399.09,39.94,149.8,171.42,31000.83,1055.06,249.1558785
2022-05-11,392.75,39.66,148.19,172.82,28402.78,1055.07,248.3285204
2022-05-12,392.34,39.4,148.36,170.17,28546.25,1055.36,248.7567504
2022-05-13,401.72,40.49,150.66,168.79,29760.13,1055.55,246.515257
2022-05-16,400.09,40.33,150.49,170.4,29908.75,1055.4,247.1882869
2022-05-17,408.32,41.32,152.83,169.33,30077.8,1054.82,248.3099279
2022-05-18,391.86,40.33,146.64,169.42,29205.89,1054.82,248.3099279
2022-05-19,389.46,40.97,145.21,171.91,30231.08,1056.19,249.5155667
2022-05-20,389.63,41.14,145.8,172.03,29117.13,1056.16,248.1074537
2022-05-23,396.92,41.45,148.3,172.83,29314.55,1056.14,248.1074537
2022-05-24,393.89,40.73,148.63,174.13,29438.3,1056.44,246.7010956
2022-05-25,397.37,40.93,149.37,173.08,29764.46,1056.44,246.7010956
2022-05-26,405.31,41.57,151.95,172.76,29437.55,1057.31,247.3687385
2022-05-27,415.26,42.05,154.8,172.85,28728.9,1057.65,248.8016401
2022-05-31,412.93,42.64,153.75,171.14,31788.28,1057.48,253.1667326
2022-06-01,409.59,42.34,152.04,172.23,29621.61,1057.18,252.1990171
2022-06-02,417.39,43.07,154.6,174.35,30225.18,1057.57,252.9159714
2022-06-03,410.54,42.37,152.87,172.58,29640.5,1057.8,252.5026522
2022-06-06,411.79,42.6,153.12,171.82,31438.72,1057.83,252.2468301
2022-06-07,415.74,42.73,154.36,172.94,31330.81,1057.94,252.1842534
2022-06-08,411.22,42.96,152.34,172.78,30179.77,1058.27,246.2709825
2022-06-09,401.44,41.59,149.61,172.23,30161.34,1058.61,232.7463234
2022-06-10,389.8,41.13,146.1,174.54,29177.39,1058.34,228.7046461
2022-06-13,375.0,39.69,142.01,169.93,23209.61,1056.79,228.1730219
2022-06-14,373.87,40.24,141.04,168.57,21966.38,1056.43,226.406984
2022-06-15,379.2,40.77,142.41,170.77,21640.29,1056.32,230.7609059
2022-06-16,366.65,39.52,138.65,172.69,20677.24,1056.91,230.7609059
2022-06-17,365.86,39.67,138.64,171.27,20630.54,1056.91,230.7609059
2022-06-21,375.07,40.31,140.97,170.63,20838.45,1056.35,227.9401508
2022-06-22,374.39,39.59,141.11,171.31,19857.05,1056.72,231.9594586
2022-06-23,378.06,39.71,142.5,170.26,20795.38,1056.77,227.8591526
2022-06-24,390.08,40.65,146.47,170.09,21183.82,1056.54,229.065669
2022-06-27,388.59,40.7,146.17,169.9,20898.65,1056.64,219.4425675
2022-06-28,380.65,40.45,143.66,169.62,20247.7,1056.4,219.6466944
2022-06-29,380.34,40.29,143.85,169.49,20197.75,1056.39,219.6466944
2022-06-30,377.25,40.1,143.47,168.46,18731.3,1056.8,216.8753836
2022-07-01,381.24,39.85,144.84,168.32,19406.69,1056.3,219.7199193
2022-07-05,381.96,39.54,144.12,164.75,20441.63,1056.85,207.9060691
2022-07-06,383.25,39.3,144.86,162.14,20380.0,1057.0,204.2504904
2022-07-07,388.99,40.09,146.03,162.23,21610.58,1057.13,194.9298748
2022-07-08,388.67,40.09,145.87,162.3,21846.53,1057.24,192.466919
2022-07-11,384.23,39.02,145.11,161.43,20409.54,1057.06,193.9043299
2022-07-12,380.83,38.87,143.95,160.83,19443.28,1057.16,198.9259485
2022-07-13,378.83,38.78,143.31,161.6,19657.01,1056.96,199.0084268
2022-07-14,377.91,38.43,142.97,159.33,20667.93,1056.87,198.8015161
2022-07-15,385.13,38.63,145.53,159.01,20926.53,1057.1,194.1877812
2022-07-18,381.95,38.9,144.13,159.16,21487.97,1057.04,192.5976663
2022-07-19,392.27,39.54,147.54,159.54,23304.71,1057.33,191.9306675
2022-07-20,394.77,39.37,147.63,158.04,23258.12,1057.33,189.8796599
2022-07-21,398.79,39.82,148.92,160.27,23123.88,1057.96,178.8439633
2022-07-22,395.09,39.42,148.68,160.67,22605.38,1058.24,185.7037084
2022-07-25,395.57,39.56,148.99,160.23,22171.68,1058.2,184.2829789
2022-07-26,390.89,39.25,147.91,160.04,20985.62,1057.96,180.6628724
2022-07-27,401.04,39.98,150.24,161.67,22784.97,1057.92,181.7604133
2022-07-28,406.07,40.15,152.33,163.64,24033.74,1058.52,198.7273611
2022-07-29,411.99,39.96,153.22,164.1,23951.94,1058.81,215.8039283
2022-08-01,410.77,39.62,153.08,165.03,23129.11,1059.07,216.9253597
2022-08-02,408.06,39.43,151.85,164.05,23029.66,1058.98,214.1128786
2022-08-03,414.45,39.74,153.65,164.45,23327.08,1058.54,210.6412533
2022-08-04,414.17,40.02,153.67,167.17,22513.58,1059.12,207.3630998
2022-08-05,413.47,40.06,153.92,165.29,22985.34,1059.19,210.1094411
2022-08-08,412.99,40.11,153.78,166.69,24072.39,1059.25,209.8738689
2022-08-09,411.35,39.96,153.16,167.2,23144.84,1059.16,209.4897493
2022-08-10,419.99,40.46,155.75,166.78,23904.94,1059.48,205.7481886
2022-08-11,419.99,40.62,155.71,166.34,24216.28,1059.74,209.0479954
2022-08-12,427.1,41.05,157.95,167.87,24240.76,1059.81,211.8897965
2022-08-15,428.86,40.86,158.77,165.71,24074.01,1059.81,211.8897965
2022-08-16,429.7,40.85,159.66,165.42,23984.02,1059.84,216.0156211
2022-08-17,426.65,40.68,158.64,164.35,23407.4,1059.87,212.0231581
2022-08-18,427.89,40.45,159.15,163.92,23416.76,1061.15,208.1417069
2022-08-19,422.14,39.9,157.69,162.72,21274.36,1060.41,206.6707427
2022-08-22,413.35,39.55,154.84,161.64,21124.4,1060.11,206.6707427
2022-08-23,412.35,39.76,153.84,162.77,21477.74,1060.36,210.4384383
2022-08-24,413.67,39.75,154.05,163.25,21692.74,1060.36,210.4384383
2022-08-25,419.51,40.61,155.93,163.75,21647.93,1060.67,213.5942045
2022-08-26,405.31,40.01,151.13,161.76,20650.41,1060.72,218.2624305
2022-08-29,402.63,39.76,150.31,161.86,20177.32,1060.56,221.4432359
2022-08-30,398.21,39.29,148.96,160.51,19975.94,1060.61,221.5437374
2022-08-31,395.18,39.43,147.93,159.27,20196.67,1060.13,222.1107779
2022-09-01,396.42,39.12,148.76,157.87,20071.34,1059.85,226.6523087
2022-09-02,392.24,38.76,147.11,159.26,19969.21,1059.85,226.6523087
2022-09-06,390.76,38.3,146.96,158.33,18978.5,1059.9,234.6821262
2022-09-07,397.78,38.64,149.63,159.94,19387.15,1059.63,232.7865771
2022-09-08,400.38,38.43,150.65,158.98,19379.74,1059.57,231.7133873
2022-09-09,406.6,39.0,152.29,159.82,21300.3,1059.92,235.6773446
2022-09-12,410.97,39.58,153.31,160.63,22409.58,1060.9,235.7443521
2022-09-13,393.1,38.36,147.65,158.54,20240.4,1060.3,236.1673435
2022-09-14,394.6,38.55,147.57,157.93,19946.38,1058.86,233.5790779
2022-09-15,390.12,38.14,146.31,154.98,19852.49,1059.01,224.0573293
2022-09-16,385.56,37.79,145.68,155.84,19751.07,1058.58,221.8524457
2022-09-19,388.55,37.91,145.99,155.96,19522.21,1058.31,219.9063949
2022-09-20,384.09,37.7,144.21,155.07,18974.31,1058.17,221.5763978
2022-09-21,377.39,37.07,142.02,155.79,18926.45,1057.74,219.4875231
2022-09-22,374.22,36.89,140.87,155.7,19247.72,1057.78,218.220861
2022-09-23,367.95,35.98,139.05,153.01,18852.06,1056.94,219.3554138
2022-09-26,364.31,35.54,137.82,151.23,19113.38,1056.67,222.9526438
2022-09-27,363.38,35.5,136.87,151.54,19072.71,1055.7,223.5267639
2022-09-28,370.53,35.81,139.21,154.69,19567.79,1055.4,222.6463237
2022-09-29,362.79,35.01,137.1,154.66,19508.14,1052.58,224.8635838
2022-09-30,357.18,34.88,135.16,154.67,19425.13,1052.32,220.0478147
2022-10-03,366.61,35.45,138.59,158.43,19597.13,1056.29,220.0478147
2022-10-04,377.97,36.61,142.27,160.7,20340.91,1056.29,218.1055476
2022-10-05,377.09,36.63,142.06,159.81,19988.42,1056.42,221.2291966
2022-10-06,373.2,36.41,140.22,159.63,20051.13,1057.58,224.4106837
2022-10-07,362.79,35.65,137.09,157.88,19551.56,1057.58,224.4106837
2022-10-10,360.02,35.15,136.35,155.48,19241.2,1057.58,224.4106837
2022-10-11,357.74,34.59,135.95,155.16,19019.1,1057.51,226.5656047
2022-10-12,356.56,34.63,135.32,155.99,19169.43,1057.85,219.9554881
2022-10-13,365.97,34.73,138.7,154.91,19386.99,1057.16,217.6058012
2022-10-14,357.63,34.21,136.28,152.98,19177.31,1056.95,218.4416232
2022-10-17,366.82,35.15,139.29,153.42,19529.38,1056.44,221.6827527
2022-10-18,371.13,35.16,141.02,153.75,19367.71,1056.67,224.6067739
2022-10-19,368.5,34.52,139.8,151.69,19196.47,1056.5,226.3275333
2022-10-20,365.41,34.74,138.18,151.45,19030.39,1056.28,226.3275333
2022-10-21,374.29,35.27,141.54,154.15,19181.79,1056.85,228.6768331
2022-10-24,378.87,33.93,143.44,153.65,19382.19,1056.71,226.9264525
2022-10-25,384.92,34.21,145.23,154.0,20189.29,1056.08,225.7657085
2022-10-26,382.02,34.77,145.77,154.98,20752.38,1056.78,228.1794204
2022-10-27,379.98,34.5,145.97,154.74,20399.52,1057.41,227.7183879
2022-10-28,389.02,34.29,149.35,153.16,20635.82,1058.03,228.6209679
2022-10-31,386.21,34.19,148.62,151.91,20405.66,1057.11,231.5365343
2022-11-01,384.52,34.82,148.3,153.46,20479.4,1057.27,231.5365343
2022-11-02,374.87,34.53,145.33,152.39,20175.79,1057.35,231.7946423
